Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RTTQ.SFF1CS,2001.03,702.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2001.06,730.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2001.09,705.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2001.12,712.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2002.03,725.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2002.06,751,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2002.09,754.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2002.12,773,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2003.03,807.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2003.06,828.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2003.09,847.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2003.12,884.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2004.03,862.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2004.06,869.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2004.09,887.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2004.12,899.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2005.03,898.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2005.06,898.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2005.09,922.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2005.12,924.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2006.03,931.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2006.06,948.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2006.09,937.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2006.12,961.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2007.03,996.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2007.06,993.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2007.09,993.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2007.12,996.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2008.03,1007.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2008.06,1005.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2008.09,1028.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2008.12,1004.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2009.03,981.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2009.06,991.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2009.09,972.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2009.12,983.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2010.03,993.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2010.06,986.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2010.09,986.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2010.12,952.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2011.03,953.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2011.06,960.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2011.09,976.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2011.12,1000.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2012.03,990.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2012.06,992.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2012.09,1006.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2012.12,1022.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2013.03,1018.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2013.06,1064.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2013.09,1040.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2013.12,1056.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2014.03,1075,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2014.06,1078.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2014.09,1097.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2014.12,1115.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2015.03,1142.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2015.06,1140.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2015.09,1157.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2015.12,1182.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2016.03,1203.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2016.06,1226.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2016.09,1208.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2016.12,1232.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2017.03,1227.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2017.06,1243.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2017.09,1234.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2017.12,1248.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2018.03,1237.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2018.06,1272.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2018.09,1340.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2018.12,1349.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2019.03,1381.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2019.06,1357.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2019.09,1392.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2019.12,1388.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2020.03,1406.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2020.06,1125.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2020.09,1551.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2020.12,1521.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2021.03,1573.3,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
RTTQ.SFF1CS,2021.06,1590.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Department stores,Sales (operating income),Current,Seasonally adjusted,
